timestamp,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],delta_ts
144400,1277,1292,1301,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
144500,1280,1287,1303,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
144600,1276,1294,1323,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
144700,1278,1282,1298,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
144800,1282,1301,1311,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
144900,1293,1293,1317,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
145000,1287,1290,1286,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
145100,1289,1302,1302,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
145200,1264,1301,1307,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
145300,1269,1308,1295,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
145400,1301,1291,1301,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
145500,1285,1285,1301,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
145600,1268,1284,1307,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
145700,1279,1302,1320,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
145800,1274,1284,1295,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
145900,1295,1299,1299,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
146000,1282,1307,1300,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
146100,1282,1306,1303,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
146200,1278,1286,1300,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
146300,1285,1292,1323,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
146400,1280,1286,1304,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
146500,1283,1292,1306,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
146600,1284,1298,1314,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
146700,1280,1294,1296,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
146800,1287,1300,1300,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
146900,1275,1288,1307,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
147000,1281,1286,1306,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
147100,1281,1294,1310,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
147200,1286,1290,1306,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
147300,1277,1289,1298,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
147400,1278,1291,1289,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
147500,1272,1284,1279,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
147600,1276,1283,1295,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
147700,1272,1276,1291,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
147800,1276,1290,1309,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
147900,1268,1282,1296,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
148000,1281,1295,1299,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
148100,1277,1289,1297,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
148200,1284,1287,1316,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
148300,1277,1294,1299,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
148400,1302,1313,1325,1354,0,0,0,0,0,0,0,0,0,0,0,0,100
148500,1286,1296,1304,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
148600,1293,1308,1320,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
148700,1284,1304,1305,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
148800,1297,1310,1306,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
148900,1289,1289,1314,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
149000,1308,1294,1310,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
149100,1280,1303,1306,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
149200,1291,1296,1313,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
149300,1279,1282,1305,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
149400,1291,1297,1299,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
149500,1271,1292,1294,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
149600,1272,1288,1278,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
149700,1295,1306,1295,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
149800,1293,1289,1285,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
149900,1272,1297,1284,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
150000,1299,1300,1299,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
150100,1294,1298,1319,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
150200,1296,1282,1310,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
150300,1297,1308,1319,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
150400,1288,1305,1309,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
150500,1301,1316,1305,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
150600,1303,1308,1309,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
150700,1293,1299,1311,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
150800,1296,1302,1316,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
150900,1292,1304,1309,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
151000,1302,1315,1313,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
151100,1287,1293,1299,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
151200,1293,1307,1338,1355,0,0,0,0,0,0,0,0,0,0,0,0,100
151300,1280,1277,1309,1355,0,0,0,0,0,0,0,0,0,0,0,0,100
151400,1292,1300,1309,1350,0,0,0,0,0,0,0,0,0,0,0,0,100
151500,1282,1292,1300,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
151600,1294,1306,1306,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
151700,1285,1301,1303,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
151800,1288,1296,1302,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
151900,1288,1302,1298,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
152000,1274,1303,1301,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
152100,1287,1290,1306,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
152200,1280,1278,1313,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
152300,1281,1291,1291,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
152400,1288,1302,1303,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
152500,1279,1302,1307,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
152600,1295,1296,1302,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
152700,1269,1276,1319,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
152800,1266,1284,1312,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
152900,1289,1302,1313,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
153000,1285,1298,1284,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
153100,1294,1294,1301,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
153200,1288,1299,1307,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
153300,1277,1290,1305,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
153400,1282,1296,1299,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
153500,1284,1302,1311,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
153600,1288,1289,1303,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
153700,1270,1279,1304,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
153800,1282,1296,1315,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
153900,1264,1291,1308,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
154000,1279,1290,1305,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
154100,1295,1303,1301,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
154200,1290,1301,1300,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
154300,1279,1289,1307,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
154400,1282,1302,1323,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
154500,1291,1300,1302,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
154600,1297,1301,1307,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
154700,1283,1296,1286,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
154800,1285,1300,1313,1351,0,0,0,0,0,0,0,0,0,0,0,0,100
154900,1273,1297,1309,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
155000,1285,1298,1309,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
155100,1273,1294,1291,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
155200,1282,1299,1308,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
155300,1278,1301,1313,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
155400,1291,1298,1309,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
155500,1281,1286,1282,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
155600,1289,1312,1310,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
155700,1280,1294,1310,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
155800,1286,1299,1292,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
155900,1295,1303,1290,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
156000,1266,1279,1297,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
156100,1279,1293,1313,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
156200,1286,1298,1309,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
156300,1266,1307,1307,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
156400,1297,1302,1292,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
156500,1294,1309,1303,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
156600,1289,1304,1335,1353,0,0,0,0,0,0,0,0,0,0,0,0,100
156700,1261,1297,1326,1314,0,0,0,0,0,0,0,0,0,0,0,0,100
156800,1303,1318,1308,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
156900,1298,1298,1291,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
157000,1268,1285,1315,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
157100,1268,1293,1320,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
157200,1290,1325,1306,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
157300,1312,1318,1293,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
157400,1281,1291,1305,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
157500,1273,1286,1319,1344,0,0,0,0,0,0,0,0,0,0,0,0,100
157600,1278,1292,1306,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
157700,1273,1300,1307,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
157800,1288,1283,1292,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
157900,1261,1284,1297,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
158000,1277,1289,1299,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
158100,1267,1279,1292,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
158200,1276,1291,1308,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
158300,1273,1283,1292,1314,0,0,0,0,0,0,0,0,0,0,0,0,100
158400,1298,1302,1303,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
158500,1285,1294,1301,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
158600,1280,1303,1303,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
158700,1291,1312,1307,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
158800,1286,1292,1304,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
158900,1270,1284,1308,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
159000,1290,1315,1322,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
159100,1261,1305,1299,1313,0,0,0,0,0,0,0,0,0,0,0,0,100
159200,1297,1303,1315,1355,0,0,0,0,0,0,0,0,0,0,0,0,100
159300,1277,1270,1296,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
159400,1289,1300,1318,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
159500,1290,1306,1290,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
159600,1287,1299,1296,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
159700,1270,1280,1321,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
159800,1283,1290,1304,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
159900,1300,1308,1293,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
160000,1296,1305,1308,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
160100,1277,1295,1332,1357,0,0,0,0,0,0,0,0,0,0,0,0,100
160200,1292,1307,1307,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
160300,1314,1327,1314,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
160400,1296,1303,1299,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
160500,1292,1295,1313,1351,0,0,0,0,0,0,0,0,0,0,0,0,100
160600,1287,1299,1331,1357,0,0,0,0,0,0,0,0,0,0,0,0,100
160700,1281,1298,1327,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
160800,1285,1307,1311,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
160900,1295,1305,1292,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
161000,1290,1310,1312,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
161100,1289,1295,1306,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
161200,1298,1303,1313,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
161300,1287,1296,1313,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
161400,1275,1292,1301,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
161500,1299,1307,1306,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
161600,1277,1279,1286,1311,0,0,0,0,0,0,0,0,0,0,0,0,100
161700,1294,1287,1308,1342,0,0,0,0,0,0,0,0,0,0,0,0,100
161800,1272,1288,1300,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
161900,1252,1267,1255,1304,0,0,0,0,0,0,0,0,0,0,0,0,100
162000,1238,1254,1241,1284,0,0,0,0,0,0,0,0,0,0,0,0,100
162100,1235,1232,1253,1278,0,0,0,0,0,0,0,0,0,0,0,0,100
162200,1248,1255,1271,1295,0,0,0,0,0,0,0,0,0,0,0,0,100
162300,1279,1284,1282,1310,0,0,0,0,0,0,0,0,0,0,0,0,100
162400,1278,1290,1285,1313,0,0,0,0,0,0,0,0,0,0,0,0,100
162500,1278,1282,1287,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
162600,1289,1293,1305,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
162700,1287,1296,1319,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
162800,1274,1287,1289,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
162900,1290,1288,1318,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
163000,1267,1283,1291,1317,0,0,0,0,0,0,0,0,0,0,0,0,100
163100,1284,1293,1300,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
163200,1270,1288,1299,1333,0,0,0,0,0,0,0,0,0,0,0,0,100
163300,1263,1282,1295,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
163400,1274,1282,1299,1331,0,0,0,0,0,0,0,0,0,0,0,0,100
163500,1276,1286,1287,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
163600,1279,1295,1285,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
163700,1276,1299,1294,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
163800,1281,1289,1282,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
163900,1288,1295,1311,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
164000,1280,1283,1314,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
164100,1277,1289,1283,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
164200,1297,1303,1297,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
164300,1272,1301,1303,1334,0,0,0,0,0,0,0,0,0,0,0,0,100
164400,1282,1290,1294,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
164500,1285,1288,1289,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
164600,1283,1277,1274,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
164700,1296,1301,1314,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
164800,1264,1281,1284,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
164900,1317,1314,1331,1364,0,0,0,0,0,0,0,0,0,0,0,0,100
165000,1256,1274,1261,1295,0,0,0,0,0,0,0,0,0,0,0,0,100
165100,1328,1318,1326,1354,0,0,0,0,0,0,0,0,0,0,0,0,100
165200,1251,1273,1273,1310,0,0,0,0,0,0,0,0,0,0,0,0,100
165300,1300,1300,1319,1359,0,0,0,0,0,0,0,0,0,0,0,0,100
165400,1271,1288,1304,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
165500,1292,1293,1315,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
165600,1285,1302,1307,1316,0,0,0,0,0,0,0,0,0,0,0,0,100
165700,1303,1309,1290,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
165800,1301,1314,1307,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
165900,1298,1293,1296,1335,0,0,0,0,0,0,0,0,0,0,0,0,100
166000,1285,1291,1326,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
166100,1275,1285,1297,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
166200,1303,1317,1310,1337,0,0,0,0,0,0,0,0,0,0,0,0,100
166300,1284,1289,1285,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
166400,1281,1314,1315,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
166500,1271,1289,1272,1318,0,0,0,0,0,0,0,0,0,0,0,0,100
166600,1304,1303,1303,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
166700,1264,1277,1274,1307,0,0,0,0,0,0,0,0,0,0,0,0,100
166800,1304,1298,1302,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
166900,1265,1289,1298,1314,0,0,0,0,0,0,0,0,0,0,0,0,100
167000,1286,1297,1294,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
167100,1285,1297,1299,1325,0,0,0,0,0,0,0,0,0,0,0,0,100
167200,1278,1280,1264,1307,0,0,0,0,0,0,0,0,0,0,0,0,100
167300,1290,1298,1312,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
167400,1275,1278,1285,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
167500,1272,1305,1291,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
167600,1283,1300,1276,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
167700,1280,1282,1285,1303,0,0,0,0,0,0,0,0,0,0,0,0,100
167800,1258,1263,1285,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
167900,1264,1277,1309,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
168000,1281,1295,1277,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
168100,1314,1321,1290,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
168200,1282,1292,1298,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
168300,1345,1351,1376,1430,0,0,0,0,0,0,0,0,0,0,0,0,100
168400,1355,1359,1394,1445,0,0,0,0,0,0,0,0,0,0,0,0,100
168500,1270,1283,1312,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
168600,1312,1327,1337,1363,0,0,0,0,0,0,0,0,0,0,0,0,100
168700,1269,1278,1277,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
168800,1299,1303,1312,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
168900,1285,1286,1316,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
169000,1263,1279,1300,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
169100,1274,1284,1285,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
169200,1302,1303,1294,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
169300,1300,1301,1311,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
169400,1296,1304,1316,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
169500,1284,1293,1304,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
169600,1279,1294,1275,1318,0,0,0,0,0,0,0,0,0,0,0,0,100
169700,1276,1306,1309,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
169800,1288,1287,1312,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
169900,1293,1291,1303,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
170000,1262,1311,1311,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
170100,1262,1307,1308,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
170200,1271,1313,1274,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
170300,1289,1291,1287,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
170400,1290,1256,1310,1322,0,0,0,0,0,0,0,0,0,0,0,0,100
170500,1280,1254,1299,1309,0,0,0,0,0,0,0,0,0,0,0,0,100
170600,1260,1260,1314,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
170700,1243,1261,1255,1283,0,0,0,0,0,0,0,0,0,0,0,0,100
170800,1267,1280,1275,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
170900,1176,1177,1197,1192,0,0,0,0,0,0,0,0,0,0,0,0,100
171000,1173,1159,1177,1201,0,0,0,0,0,0,0,0,0,0,0,0,100
171100,1162,1141,1158,1178,0,0,0,0,0,0,0,0,0,0,0,0,100
171200,1130,1112,1127,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
171300,1100,1100,1100,1115,0,0,0,0,0,0,0,0,0,0,0,0,100
171400,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171500,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171600,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171700,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171800,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171900,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172000,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172200,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172300,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172400,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172500,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172600,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172700,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172800,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
